date,time,location,region,country,lat,lon,tz_id,temp_c,temp_f,is_day,condition_text,condition_icon,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv
2025-05-24,2025-05-24 00:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,15.0,59.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,11.9,19.1,306,NW,1012.0,29.88,0.0,0.0,74,0,15.0,59.0,15.0,59.0,15.0,59.0,10.4,50.8,0,0,0,0,10.0,6.0,19.3,31.1,0.0
2025-05-24,2025-05-24 01:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,14.4,57.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,11.9,19.1,305,NW,1012.0,29.88,0.0,0.0,70,0,13.0,55.4,13.0,55.4,14.4,57.9,9.1,48.4,0,0,0,0,10.0,6.0,19.2,30.9,0.0
2025-05-24,2025-05-24 02:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,13.8,56.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,11.6,18.7,299,WNW,1012.0,29.89,0.0,0.0,70,0,12.3,54.1,12.3,54.1,13.8,56.9,8.4,47.1,0,0,0,0,10.0,6.0,18.9,30.5,0.0
2025-05-24,2025-05-24 03:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,13.5,56.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,10.5,16.9,300,WNW,1012.0,29.89,0.0,0.0,70,0,12.0,53.6,12.0,53.6,13.5,56.2,8.1,46.6,0,0,0,0,10.0,6.0,17.1,27.5,0.0
2025-05-24,2025-05-24 04:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,13.3,55.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.6,15.5,301,WNW,1013.0,29.91,0.0,0.0,70,2,11.9,53.4,11.9,53.4,13.3,55.9,7.9,46.2,0,0,0,0,10.0,6.0,15.8,25.4,0.0
2025-05-24,2025-05-24 05:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,13.0,55.3,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.2,14.8,302,WNW,1013.0,29.93,0.0,0.0,69,4,11.6,52.9,11.6,52.9,13.0,55.3,7.5,45.4,0,0,0,0,10.0,6.0,15.4,24.8,0.0
2025-05-24,2025-05-24 06:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,12.9,55.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.8,15.8,310,NW,1014.0,29.95,0.0,0.0,69,10,11.4,52.6,11.4,52.6,12.9,55.2,7.3,45.2,0,0,0,0,10.0,6.0,16.3,26.2,0.0
2025-05-24,2025-05-24 07:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,12.8,55.0,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,9.8,15.8,311,NW,1015.0,29.96,0.0,0.0,70,13,11.3,52.3,11.3,52.3,12.8,55.0,7.5,45.6,0,0,0,0,10.0,6.0,16.4,26.4,5.0
2025-05-24,2025-05-24 08:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,13.4,56.2,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,10.1,16.2,309,NW,1015.0,29.98,0.0,0.0,71,23,12.0,53.6,12.0,53.6,13.4,56.2,8.4,47.0,0,0,0,0,10.0,6.0,15.1,24.3,5.0
2025-05-24,2025-05-24 09:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,14.7,58.5,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,11.2,18.0,307,NW,1016.0,29.99,0.0,0.0,69,17,13.5,56.3,13.5,56.3,14.7,58.5,9.0,48.3,0,0,0,0,10.0,6.0,14.9,23.9,5.0
2025-05-24,2025-05-24 10:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.2,61.2,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,11.9,19.1,295,WNW,1016.0,29.99,0.0,0.0,64,15,16.2,61.2,16.2,61.2,16.2,61.2,9.4,48.9,0,0,0,0,10.0,6.0,14.6,23.5,6.0
2025-05-24,2025-05-24 11:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,17.5,63.5,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,12.5,20.2,293,WNW,1015.0,29.98,0.0,0.0,61,11,17.5,63.5,17.5,63.5,17.5,63.5,9.8,49.7,0,0,0,0,10.0,6.0,15.4,24.8,6.0
2025-05-24,2025-05-24 12:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,18.8,65.8,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,13.2,21.2,288,WNW,1014.0,29.95,0.0,0.0,57,12,18.8,65.8,18.8,65.8,18.8,65.8,10.1,50.2,0,0,0,0,10.0,6.0,16.3,26.2,6.0
2025-05-24,2025-05-24 13:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,19.2,66.6,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,15.0,24.1,291,WNW,1014.0,29.95,0.0,0.0,56,9,19.2,66.6,19.2,66.6,19.2,66.6,10.2,50.3,0,0,0,0,10.0,6.0,18.5,29.8,6.0
2025-05-24,2025-05-24 14:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,19.6,67.3,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,13.2,21.2,287,WNW,1014.0,29.94,0.0,0.0,54,23,19.6,67.3,19.6,67.3,19.6,67.3,10.1,50.3,0,0,0,0,10.0,6.0,17.1,27.5,6.0
2025-05-24,2025-05-24 15:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,20.1,68.2,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,8.7,14.0,284,WNW,1014.0,29.94,0.0,0.0,54,25,20.1,68.2,20.1,68.2,20.1,68.2,10.6,51.1,0,0,0,0,10.0,6.0,12.0,19.3,7.0
2025-05-24,2025-05-24 16:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,19.7,67.4,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,6.3,10.1,278,W,1014.0,29.95,0.0,0.0,59,17,19.7,67.4,19.7,67.4,19.7,67.4,11.4,52.6,0,0,0,0,10.0,6.0,9.7,15.6,6.0
2025-05-24,2025-05-24 17:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,18.3,65.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.3,6.8,288,WNW,1014.0,29.95,0.0,0.0,63,12,18.3,65.0,18.3,65.0,18.3,65.0,11.2,52.1,0,0,0,0,10.0,6.0,7.5,12.1,0.0
2025-05-24,2025-05-24 18:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,17.5,63.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.3,10.1,284,WNW,1016.0,29.99,0.0,0.0,65,17,17.5,63.4,17.5,63.4,17.5,63.4,10.9,51.7,0,0,0,0,10.0,6.0,10.9,17.6,0.0
2025-05-24,2025-05-24 19:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.8,62.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,7.6,12.2,315,NW,1016.0,30.0,0.0,0.0,66,5,16.8,62.2,16.8,62.2,16.8,62.2,10.4,50.7,0,0,0,0,10.0,6.0,13.0,21.0,0.0
2025-05-24,2025-05-24 20:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.1,61.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.2,14.8,317,NW,1016.0,30.01,0.0,0.0,67,2,16.1,61.0,16.1,61.0,16.1,61.0,10.0,50.0,0,0,0,0,10.0,6.0,16.8,27.0,0.0
2025-05-24,2025-05-24 21:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,16.0,60.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.4,15.1,316,NW,1016.0,30.02,0.0,0.0,67,8,16.0,60.7,16.0,60.7,16.0,60.7,9.8,49.7,0,0,0,0,10.0,6.0,17.1,27.6,0.0
2025-05-24,2025-05-24 22:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,15.5,59.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.8,15.8,313,NW,1017.0,30.03,0.0,0.0,68,3,15.5,59.9,15.5,59.9,15.5,59.9,9.6,49.3,0,0,0,0,10.0,6.0,17.7,28.5,0.0
2025-05-24,2025-05-24 23:00,Sydney,New South Wales,Australia,-33.8833,151.2167,Australia/Sydney,15.1,59.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,10.5,16.9,321,NW,1017.0,30.02,0.0,0.0,70,11,15.1,59.1,15.1,59.1,15.1,59.1,9.6,49.2,0,0,0,0,10.0,6.0,18.8,30.2,0.0
2025-05-24,2025-05-24 00:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.7,62.1,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,8.1,13.0,273,W,1016.0,29.99,0.0,0.0,63,25,16.7,62.1,16.7,62.1,16.7,62.1,9.7,49.4,0,0,0,0,10.0,6.0,15.9,25.6,0.0
2025-05-24,2025-05-24 01:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.4,61.6,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,8.7,14.0,277,W,1016.0,30.01,0.0,0.0,64,46,16.4,61.6,16.4,61.6,16.4,61.6,9.6,49.3,0,0,0,0,10.0,6.0,17.2,27.6,0.0
2025-05-24,2025-05-24 02:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.4,61.5,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,5.8,9.4,273,W,1016.0,29.99,0.0,0.0,63,34,16.4,61.5,16.4,61.5,16.4,61.5,9.3,48.7,0,0,0,0,10.0,6.0,11.3,18.1,0.0
2025-05-24,2025-05-24 03:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,15.9,60.6,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,6.0,9.7,276,W,1015.0,29.99,0.0,0.0,64,46,15.9,60.6,15.9,60.6,15.9,60.6,9.2,48.6,0,0,0,0,10.0,6.0,12.3,19.9,0.0
2025-05-24,2025-05-24 04:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,15.8,60.4,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,6.5,10.4,272,W,1015.0,29.99,0.0,0.0,64,31,15.8,60.4,15.8,60.4,15.8,60.4,9.1,48.4,0,0,0,0,10.0,6.0,12.8,20.5,0.0
2025-05-24,2025-05-24 05:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,15.5,59.8,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,7.2,11.5,275,W,1017.0,30.04,0.0,0.0,66,34,15.5,59.8,15.5,59.8,15.5,59.8,9.1,48.4,0,0,0,0,10.0,6.0,14.5,23.3,0.0
2025-05-24,2025-05-24 06:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.0,60.7,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,6.0,9.7,271,W,1018.0,30.06,0.0,0.0,63,33,16.0,60.7,16.0,60.7,16.0,60.7,9.0,48.2,0,0,0,0,10.0,6.0,12.0,19.3,0.0
2025-05-24,2025-05-24 07:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,16.5,61.7,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,3.8,6.1,268,W,1018.0,30.06,0.0,0.0,61,31,16.5,61.7,16.5,61.7,16.5,61.7,9.1,48.4,0,0,0,0,10.0,6.0,7.1,11.4,6.0
2025-05-24,2025-05-24 08:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,17.8,64.1,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,4.7,7.6,268,W,1019.0,30.09,0.0,0.0,60,29,17.8,64.1,17.8,64.1,17.8,64.1,9.9,49.8,0,0,0,0,10.0,6.0,7.4,11.9,6.0
2025-05-24,2025-05-24 09:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,19.5,67.1,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,3.6,5.8,255,WSW,1019.0,30.09,0.0,0.0,54,9,19.5,67.2,19.5,67.2,19.5,67.2,9.9,49.7,0,0,0,0,10.0,6.0,4.6,7.4,6.0
2025-05-24,2025-05-24 10:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,21.3,70.4,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,5.4,8.6,251,WSW,1019.0,30.1,0.0,0.0,48,17,21.4,70.4,21.4,70.4,24.3,75.7,9.9,49.9,0,0,0,0,10.0,6.0,6.4,10.3,7.0
2025-05-24,2025-05-24 11:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,22.6,72.6,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,3.8,6.1,270,W,1019.0,30.09,0.0,0.0,45,10,24.4,75.9,22.6,72.6,24.4,75.9,10.1,50.1,0,0,0,0,10.0,6.0,4.5,7.2,7.0
2025-05-24,2025-05-24 12:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,23.6,74.4,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,3.1,5.0,251,WSW,1018.0,30.06,0.0,0.0,44,28,24.8,76.6,23.6,74.4,24.8,76.6,10.6,51.1,0,0,0,0,10.0,6.0,3.6,5.9,7.0
2025-05-24,2025-05-24 13:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,23.9,75.0,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,3.1,5.0,273,W,1018.0,30.05,0.0,0.0,45,6,25.0,76.9,23.9,75.0,25.0,76.9,11.2,52.1,0,0,0,0,10.0,6.0,3.9,6.2,7.0
2025-05-24,2025-05-24 14:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,24.2,75.5,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2.2,3.6,292,WNW,1017.0,30.04,0.0,0.0,46,3,25.2,77.3,24.2,75.5,25.2,77.3,11.8,53.3,0,0,0,0,10.0,6.0,2.8,4.6,7.0
2025-05-24,2025-05-24 15:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,24.0,75.2,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1.8,2.9,352,N,1017.0,30.03,0.0,0.0,49,3,25.2,77.3,24.0,75.2,25.2,77.3,12.6,54.7,0,0,0,0,10.0,6.0,2.4,3.9,7.0
2025-05-24,2025-05-24 16:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,23.0,73.3,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,3.4,5.4,45,NE,1017.0,30.04,0.0,0.0,57,3,24.9,76.7,23.0,73.3,24.9,76.7,14.0,57.1,0,0,0,0,10.0,6.0,5.1,8.2,7.0
2025-05-24,2025-05-24 17:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,20.8,69.4,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,4.7,7.6,30,NNE,1018.0,30.05,0.0,0.0,64,4,20.8,69.4,20.8,69.4,20.8,69.4,13.6,56.5,0,0,0,0,10.0,6.0,8.8,14.1,7.0
2025-05-24,2025-05-24 18:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,19.8,67.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.7,7.6,4,N,1019.0,30.08,0.0,0.0,67,5,19.8,67.6,19.8,67.6,19.8,67.6,13.5,56.3,0,0,0,0,10.0,6.0,9.0,14.5,0.0
2025-05-24,2025-05-24 19:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,19.2,66.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,5.4,8.6,344,NNW,1019.0,30.1,0.0,0.0,69,5,19.2,66.6,19.2,66.6,19.2,66.6,13.4,56.2,0,0,0,0,10.0,6.0,10.5,16.8,0.0
2025-05-24,2025-05-24 20:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,18.9,66.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,5.6,9.0,329,NNW,1020.0,30.12,0.0,0.0,70,4,18.9,66.0,18.9,66.0,18.9,66.0,13.3,55.9,0,0,0,0,10.0,6.0,11.2,18.0,0.0
2025-05-24,2025-05-24 21:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,18.6,65.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.0,9.7,331,NNW,1020.0,30.12,0.0,0.0,70,0,18.7,65.6,18.7,65.6,18.7,65.6,13.1,55.5,0,0,0,0,10.0,6.0,12.3,19.8,0.0
2025-05-24,2025-05-24 22:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,18.4,65.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.0,9.7,325,NW,1020.0,30.13,0.0,0.0,70,0,18.4,65.1,18.4,65.1,18.4,65.1,12.8,55.0,0,0,0,0,10.0,6.0,12.4,19.9,0.0
2025-05-24,2025-05-24 23:00,Brisbane,Queensland,Australia,-27.5,153.0167,Australia/Brisbane,18.0,64.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,5.6,9.0,319,NW,1020.0,30.12,0.0,0.0,71,1,18.0,64.4,18.0,64.4,18.0,64.4,12.8,55.0,0,0,0,0,10.0,6.0,11.4,18.4,0.0
2025-05-24,2025-05-24 00:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,12.6,54.6,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,7.8,12.6,357,N,1010.0,29.83,0.18,0.01,88,85,11.3,52.4,11.3,52.4,12.6,54.6,10.6,51.0,1,100,0,0,9.0,5.0,12.5,20.2,0.0
2025-05-24,2025-05-24 01:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,11.9,53.5,0,Patchy light drizzle,//cdn.weatherapi.com/weather/64x64/night/263.png,7.6,12.2,355,N,1010.0,29.83,0.39,0.02,90,75,10.6,51.1,10.6,51.1,11.9,53.5,10.4,50.6,1,100,0,0,5.0,3.0,12.4,19.9,0.0
2025-05-24,2025-05-24 02:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,11.8,53.3,0,Patchy light drizzle,//cdn.weatherapi.com/weather/64x64/night/263.png,7.8,12.6,1,N,1010.0,29.82,0.27,0.01,91,70,10.4,50.8,10.4,50.8,11.8,53.3,10.4,50.7,1,100,0,0,5.0,3.0,12.4,19.9,0.0
2025-05-24,2025-05-24 03:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,11.7,53.0,0,Patchy light drizzle,//cdn.weatherapi.com/weather/64x64/night/263.png,9.8,15.8,1,N,1009.0,29.81,0.54,0.02,92,54,9.9,49.8,9.9,49.8,11.7,53.0,10.4,50.7,1,100,0,0,5.0,3.0,15.6,25.1,0.0
2025-05-24,2025-05-24 04:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,11.7,53.1,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,9.4,15.1,0,N,1009.0,29.8,0.08,0.0,91,100,10.0,50.1,10.0,50.1,11.7,53.1,10.3,50.5,0,45,0,0,10.0,6.0,14.7,23.7,0.0
2025-05-24,2025-05-24 05:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,11.9,53.3,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,8.1,13.0,354,N,1009.0,29.8,0.0,0.0,90,89,10.4,50.8,10.4,50.8,11.9,53.3,10.3,50.5,0,45,0,0,10.0,6.0,12.6,20.3,0.0
2025-05-24,2025-05-24 06:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,11.9,53.4,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,7.4,11.9,353,N,1010.0,29.81,0.0,0.0,90,89,10.6,51.1,10.6,51.1,11.9,53.4,10.4,50.6,0,0,0,0,10.0,6.0,11.6,18.7,0.0
2025-05-24,2025-05-24 07:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,11.9,53.4,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,8.1,13.0,358,N,1010.0,29.83,0.0,0.0,90,100,10.5,50.9,10.5,50.9,11.9,53.4,10.3,50.5,0,45,0,0,10.0,6.0,12.8,20.6,0.0
2025-05-24,2025-05-24 08:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,12.0,53.6,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,8.9,14.4,359,N,1011.0,29.84,0.0,0.0,88,22,10.4,50.8,10.4,50.8,12.0,53.6,10.1,50.2,0,0,0,0,10.0,6.0,14.2,22.9,5.0
2025-05-24,2025-05-24 09:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,12.7,54.9,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,9.4,15.1,353,N,1011.0,29.86,0.0,0.0,83,35,11.3,52.3,11.3,52.3,12.7,54.9,9.9,49.8,0,0,0,0,10.0,6.0,13.7,22.0,5.0
2025-05-24,2025-05-24 10:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,13.9,57.0,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,9.8,15.8,352,N,1011.0,29.86,0.0,0.0,71,5,12.6,54.7,12.6,54.7,13.9,57.0,8.8,47.8,0,0,0,0,10.0,6.0,13.2,21.2,5.0
2025-05-24,2025-05-24 11:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,15.8,60.4,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,11.2,18.0,342,NNW,1011.0,29.85,0.0,0.0,54,14,15.8,60.4,15.8,60.4,15.8,60.4,6.6,43.9,0,0,0,0,10.0,6.0,13.6,21.8,6.0
2025-05-24,2025-05-24 12:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,17.3,63.2,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,12.3,19.8,335,NNW,1010.0,29.83,0.0,0.0,41,2,17.4,63.2,17.4,63.2,17.4,63.2,4.0,39.2,0,0,0,0,10.0,6.0,14.2,22.8,6.0
2025-05-24,2025-05-24 13:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,18.0,64.4,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,12.3,19.8,334,NNW,1009.0,29.8,0.0,0.0,38,4,18.0,64.5,18.0,64.5,18.0,64.5,3.6,38.4,0,0,0,0,10.0,6.0,14.2,22.8,6.0
2025-05-24,2025-05-24 14:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,18.4,65.2,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,12.1,19.4,336,NNW,1008.0,29.78,0.0,0.0,37,9,18.4,65.2,18.4,65.2,18.4,65.2,3.4,38.1,0,0,0,0,10.0,6.0,14.4,23.2,6.0
2025-05-24,2025-05-24 15:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,18.2,64.7,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,11.6,18.7,336,NNW,1008.0,29.78,0.0,0.0,38,8,18.2,64.7,18.2,64.7,18.2,64.7,3.5,38.3,0,0,0,0,10.0,6.0,15.2,24.4,6.0
2025-05-24,2025-05-24 16:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,17.4,63.3,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,11.2,18.0,344,NNW,1008.0,29.78,0.0,0.0,39,9,17.4,63.3,17.4,63.3,17.4,63.3,3.5,38.3,0,0,0,0,10.0,6.0,16.0,25.8,6.0
2025-05-24,2025-05-24 17:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,16.1,61.0,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,11.9,19.1,349,N,1008.0,29.78,0.0,0.0,42,5,16.1,61.0,16.1,61.0,16.1,61.0,3.2,37.7,0,0,0,0,10.0,6.0,18.8,30.3,6.0
2025-05-24,2025-05-24 18:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,15.5,60.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,11.9,19.1,349,N,1009.0,29.79,0.0,0.0,42,17,15.5,60.0,15.5,60.0,15.5,60.0,2.7,36.9,0,0,0,0,10.0,6.0,19.4,31.3,0.0
2025-05-24,2025-05-24 19:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,15.4,59.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,12.8,20.5,349,N,1009.0,29.8,0.0,0.0,43,0,15.4,59.7,15.4,59.7,15.4,59.7,2.8,37.1,0,0,0,0,10.0,6.0,20.8,33.4,0.0
2025-05-24,2025-05-24 20:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,15.4,59.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,12.5,20.2,352,N,1009.0,29.8,0.0,0.0,43,4,15.4,59.6,15.4,59.6,15.4,59.6,2.8,37.1,0,0,0,0,10.0,6.0,20.9,33.7,0.0
2025-05-24,2025-05-24 21:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,15.1,59.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,12.5,20.2,354,N,1009.0,29.8,0.0,0.0,43,4,15.1,59.2,15.1,59.2,15.1,59.2,2.6,36.6,0,0,0,0,10.0,6.0,21.0,33.9,0.0
2025-05-24,2025-05-24 22:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,14.3,57.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,13.2,21.2,3,N,1009.0,29.8,0.0,0.0,44,1,12.7,54.9,12.7,54.9,14.3,57.7,2.3,36.1,0,0,0,0,10.0,6.0,21.7,34.8,0.0
2025-05-24,2025-05-24 23:00,Melbourne,Victoria,Australia,-37.8167,144.9667,Australia/Melbourne,13.6,56.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,13.2,21.2,1,N,1009.0,29.79,0.0,0.0,47,10,11.8,53.3,11.8,53.3,13.6,56.5,2.4,36.4,0,0,0,0,10.0,6.0,21.4,34.5,0.0
2025-05-24,2025-05-24 00:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,12.5,54.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.5,13.7,127,SE,1019.0,30.1,0.0,0.0,51,18,11.2,52.1,11.2,52.1,12.5,54.6,2.6,36.6,0,0,0,0,10.0,6.0,12.3,19.8,0.0
